# Created using MTpy calculated eigen_floor error of 3%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
>  [mV/km]/[nT]
> 0
>  38.831979 -122.828190
> 23 41
5.15716e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  1.791222e+00  4.710072e-01  2.682194e-01
5.15716e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -1.326496e+00 -3.759863e-01  5.266859e-02
5.15716e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY  2.427285e-02 -8.414525e-02  6.419448e-02
9.37354e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -1.297350e+00 -2.570617e-01  1.288655e-01
9.37354e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  1.365535e+00  3.537441e-01  2.323503e-01
9.37354e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -1.095036e+00 -3.178118e-01  4.260474e-02
9.37354e+01    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -5.688110e-03  4.402098e-02  6.467584e-02
1.70371e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -9.990198e-01 -4.093251e-01  1.709286e-01
1.70371e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  1.047244e+00  3.115889e-01  2.904173e-01
1.70371e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYX -8.219459e-01 -3.559582e-01  4.299096e-02
1.70371e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -2.217212e-02  1.145358e-01  6.494066e-02
3.09663e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -8.391217e-01 -2.416222e-01  1.078337e-01
3.09663e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  8.087568e-01  2.205243e-01  1.932331e-01
3.09663e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -3.461557e-02  1.383282e-01  7.497639e-02
5.62837e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXX -6.540206e-01 -1.874229e-01  1.171146e-01
5.62837e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZXY  6.785468e-01  2.133980e-01  1.493424e-01
5.62837e+02    GZ01   38.823 -122.772    -700.000    4800.000     330.000 ZYY -4.432293e-02  1.286111e-01  9.589736e-02
2.00000e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  4.583048e+01 -2.051788e+00  1.117239e+01
2.00000e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.967735e+02  2.894592e+02  1.117239e+01
2.00000e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -3.551440e+02 -1.753345e+02  1.117239e+01
